,album_name,img_url
2829,Once Again,https://musicmeta-phinf.pstatic.net/album/000/041/41749.jpg?type=r360Fll&v=20191212162248
2830,The Evolution of Robin Thicke,https://musicmeta-phinf.pstatic.net/album/000/042/42153.jpg?type=r360Fll&v=20200304004726
2831,Priceless,https://musicmeta-phinf.pstatic.net/album/000/045/45640.jpg?type=r360Fll&v=20191212161342
2832,New York City,https://musicmeta-phinf.pstatic.net/album/000/147/147378.jpg?type=r360Fll&v=20180702113713
2833,Best Of Paris Match,https://musicmeta-phinf.pstatic.net/album/000/060/60615.jpg?type=r360Fll&v=20181011211408
2834,Yael Naim,https://musicmeta-phinf.pstatic.net/album/002/517/2517428.jpg?type=r360Fll&v=20200303133310
2835,Freedom Bossa,https://musicmeta-phinf.pstatic.net/album/000/154/154404.jpg?type=r360Fll&v=20180910141208
2836,Love & Life,https://musicmeta-phinf.pstatic.net/album/003/063/3063861.jpg?type=r360Fll&v=20190610140540
2837,Something Else,https://musicmeta-phinf.pstatic.net/album/002/002/2002380.jpg?type=r360Fll&v=20180813045902
2838,Chocolate High,https://musicmeta-phinf.pstatic.net/album/000/152/152171.jpg?type=r360Fll&v=20200219070711
2839,Zee Avi,https://musicmeta-phinf.pstatic.net/album/000/157/157037.jpg?type=r360Fll&v=20200418090211
2840,Evolution Of A Man,https://musicmeta-phinf.pstatic.net/album/000/163/163831.jpg?type=r360Fll&v=20180910140532
2841,The Pursuit,https://musicmeta-phinf.pstatic.net/album/000/164/164386.jpg?type=r360Fll&v=20200305222714
2842,Bible Belt,https://musicmeta-phinf.pstatic.net/album/000/166/166657.jpg?type=r360Fll&v=20200410174509
2843,Nobody`s Tune (Special Edition),https://musicmeta-phinf.pstatic.net/album/000/166/166991.jpg?type=r360Fll&v=20200218141712
2844,Sex Therapy: The Experience,https://musicmeta-phinf.pstatic.net/album/000/172/172372.jpg?type=r360Fll&v=20200219122711
2845,Olivia,https://musicmeta-phinf.pstatic.net/album/000/035/35078.jpg?type=r360Fll&v=20190520003319
2846,Steady Ground,https://musicmeta-phinf.pstatic.net/album/000/191/191193.jpg?type=r360Fll&v=20200506140607
2847,Namy Colorful,https://musicmeta-phinf.pstatic.net/album/000/192/192680.jpg?type=r360Fll&v=20180910143018
2848,The Two EPs,https://musicmeta-phinf.pstatic.net/album/003/729/3729352.jpg?type=r360Fll&v=20191210065513
2849,Musiqinthemagiq,https://musicmeta-phinf.pstatic.net/album/000/196/196299.jpg?type=r360Fll&v=20180910140719
2850,Let Me Love You,https://musicmeta-phinf.pstatic.net/album/000/204/204358.jpg?type=r360Fll&v=20191212201256
2851,Lohengrin,https://musicmeta-phinf.pstatic.net/album/000/207/207824.jpg?type=r360Fll&v=20200218141208
2852,Nothing Better,https://musicmeta-phinf.pstatic.net/album/000/151/151941.jpg?type=r360Fll&v=20180702131612
2853,Simple Steps,https://musicmeta-phinf.pstatic.net/album/000/310/310505.jpg?type=r360Fll&v=20191212202253
2854,Chesapeake,https://musicmeta-phinf.pstatic.net/album/000/312/312783.jpg?type=r360Fll&v=20180910140132
2855,Luv Songs,https://musicmeta-phinf.pstatic.net/album/000/316/316790.jpg?type=r360Fll&v=20200316183213
2856,Perfectly Imperfect,https://musicmeta-phinf.pstatic.net/album/000/327/327531.jpg?type=r360Fll&v=20180910142720
2857,Acoustic Love Notes,https://musicmeta-phinf.pstatic.net/album/000/324/324691.jpg?type=r360Fll&v=20200518222707
2858,Good Luv`n,https://musicmeta-phinf.pstatic.net/album/000/333/333247.jpg?type=r360Fll&v=20200224071715
2859,No Beginning No End,https://musicmeta-phinf.pstatic.net/album/004/476/4476720.jpg?type=r360Fll&v=20200310185357
2860,4 Years & Counting,https://musicmeta-phinf.pstatic.net/album/000/034/34571.jpg?type=r360Fll&v=20180504030912
2861,Avalanche,https://musicmeta-phinf.pstatic.net/album/000/381/381725.jpg?type=r360Fll&v=20180910144614
2862,Blackmagic,https://musicmeta-phinf.pstatic.net/album/000/385/385203.jpg?type=r360Fll&v=20190926023409
2863,Sober EP,https://musicmeta-phinf.pstatic.net/album/000/387/387990.jpg?type=r360Fll&v=20200323232406
2864,The Changing Lights,https://musicmeta-phinf.pstatic.net/album/000/398/398070.jpg?type=r360Fll&v=20180228010040
2865,Fake Book,https://musicmeta-phinf.pstatic.net/album/000/401/401015.jpg?type=r360Fll&v=20151117163004
2866,Candid Moments,https://musicmeta-phinf.pstatic.net/album/000/418/418963.jpg?type=r360Fll&v=20160816182308
2867,Stages,https://musicmeta-phinf.pstatic.net/album/000/420/420744.jpg?type=r360Fll&v=20191212204750
2868,K팝 스타 시즌3 TOP2 (샘 김),https://musicmeta-phinf.pstatic.net/album/000/424/424238.jpg?type=r360Fll&v=20200219005711
2869,Little Secret,https://musicmeta-phinf.pstatic.net/album/000/429/429483.jpg?type=r360Fll&v=20200218195711
2870,Mali Is...,https://musicmeta-phinf.pstatic.net/album/000/435/435178.jpg?type=r360Fll&v=20140618152458
2871,Shoulders of Giants,https://musicmeta-phinf.pstatic.net/album/000/457/457477.jpg?type=r360Fll&v=20141016165938
2872,Souled Out (Deluxe),https://musicmeta-phinf.pstatic.net/album/000/462/462713.jpg?type=r360Fll&v=20200328232112
2873,Love Me Harder,https://musicmeta-phinf.pstatic.net/album/000/465/465527.jpg?type=r360Fll&v=20200219014211
2874,We Are HyperGiants (Korea Edit),https://musicmeta-phinf.pstatic.net/album/000/490/490247.jpg?type=r360Fll&v=20180910145218
2875,Cazz Brindis (그렇게 길게),https://musicmeta-phinf.pstatic.net/album/000/490/490972.jpg?type=r360Fll&v=20200323233209
2876,Ludaversal (Deluxe),https://musicmeta-phinf.pstatic.net/album/003/107/3107378.jpg?type=r360Fll&v=20200519142213
2877,You Should Be Here,https://musicmeta-phinf.pstatic.net/album/000/531/531283.jpg?type=r360Fll&v=20150430182604
2878,Better Together,https://musicmeta-phinf.pstatic.net/album/000/399/399895.jpg?type=r360Fll&v=20131023120627
2879,Choose Your Weapon,https://musicmeta-phinf.pstatic.net/album/000/534/534398.jpg?type=r360Fll&v=20180910144926
2880,Ego Death,https://musicmeta-phinf.pstatic.net/album/000/557/557526.jpg?type=r360Fll&v=20180910141303
2881,Frank,https://musicmeta-phinf.pstatic.net/album/000/601/601348.jpg?type=r360Fll&v=20190402190104
2882,Blood,https://musicmeta-phinf.pstatic.net/album/000/564/564909.jpg?type=r360Fll&v=20180910140732
2883,Cheers To The Fall,https://musicmeta-phinf.pstatic.net/album/000/577/577344.jpg?type=r360Fll&v=20180910140427
2884,B Sides And Rarities,https://musicmeta-phinf.pstatic.net/album/000/577/577357.jpg?type=r360Fll&v=20150902130005
2885,City`s Eyes (Feat. Jesse Barrera),https://musicmeta-phinf.pstatic.net/album/000/624/624491.jpg?type=r360Fll&v=20170627115407
2886,Title (Special Edition),https://musicmeta-phinf.pstatic.net/album/000/023/23064.jpg?type=r360Fll&v=20200218183708
2887,우리가 사랑하는 어쿠스틱,https://musicmeta-phinf.pstatic.net/album/000/191/191630.jpg?type=r360Fll&v=20190919165709
2888,Value,https://musicmeta-phinf.pstatic.net/album/000/606/606861.jpg?type=r360Fll&v=20151219000101
2889,Embrace,https://musicmeta-phinf.pstatic.net/album/000/308/308071.jpg?type=r360Fll&v=20170707113403
2890,In The Meantime,https://musicmeta-phinf.pstatic.net/album/000/612/612870.jpg?type=r360Fll&v=20200219151709
2891,Better,https://musicmeta-phinf.pstatic.net/album/000/620/620853.jpg?type=r360Fll&v=20180910140535
2892,The Glory Album,https://musicmeta-phinf.pstatic.net/album/000/623/623638.jpg?type=r360Fll&v=20180617015730
2893,Take Me To The Alley (Deluxe),https://musicmeta-phinf.pstatic.net/album/000/622/622270.jpg?type=r360Fll&v=20200218142211
2894,This City,https://musicmeta-phinf.pstatic.net/album/004/582/4582193.jpg?type=r360Fll&v=20200529115944
2895,Ady Suleiman - EP,None
2896,Finding Stride,https://musicmeta-phinf.pstatic.net/album/000/646/646673.jpg?type=r360Fll&v=20180617020058
2897,FMA,https://musicmeta-phinf.pstatic.net/album/000/648/648764.jpg?type=r360Fll&v=20180910142111
2898,Again,https://musicmeta-phinf.pstatic.net/album/000/000/48.jpg?type=r360Fll&v=20191212150755
2899,A Moment Of Madness (Deluxe),https://musicmeta-phinf.pstatic.net/album/000/660/660563.jpg?type=r360Fll&v=20190930140101
2900,Campaign,https://musicmeta-phinf.pstatic.net/album/000/651/651410.jpg?type=r360Fll&v=20170221170419
2901,Manchild,https://musicmeta-phinf.pstatic.net/album/002/170/2170206.jpg?type=r360Fll&v=20200110152758
2902,Timing,https://musicmeta-phinf.pstatic.net/album/004/440/4440888.jpg?type=r360Fll&v=20200209115909
2903,Honestly,https://musicmeta-phinf.pstatic.net/album/002/444/2444433.jpg?type=r360Fll&v=20200218190706
2904,MOOD - EP,https://musicmeta-phinf.pstatic.net/album/002/234/2234996.jpg?type=r360Fll&v=20200325061012
2905,Illuminate (Deluxe),https://musicmeta-phinf.pstatic.net/album/000/642/642121.jpg?type=r360Fll&v=20200329052207
2906,Following My Intuition (Deluxe),https://musicmeta-phinf.pstatic.net/album/000/657/657196.jpg?type=r360Fll&v=20180910140722
2907,A Seat at the Table,https://musicmeta-phinf.pstatic.net/album/000/748/748818.jpg?type=r360Fll&v=20180910143120
2908,I`m Still Learning,https://musicmeta-phinf.pstatic.net/album/000/765/765587.jpg?type=r360Fll&v=20180417144733
2909,Big Baby DRAM (Deluxe),https://musicmeta-phinf.pstatic.net/album/000/842/842407.jpg?type=r360Fll&v=20181015144801
2910,bloom (Re-issue),None
2911,Lights Down Low,https://musicmeta-phinf.pstatic.net/album/000/988/988058.jpg?type=r360Fll&v=20170313185444
2912,"Not Easy (Feat. X Ambassadors, Elle King & Wiz Khalifa)",https://musicmeta-phinf.pstatic.net/album/001/279/1279699.jpg?type=r360Fll&v=20170313185338
2913,Just Being Me,https://musicmeta-phinf.pstatic.net/album/001/382/1382199.jpg?type=r360Fll&v=20191001033305
2914,Trace,https://musicmeta-phinf.pstatic.net/album/003/531/3531460.jpg?type=r360Fll&v=20200218202210
2915,Glory Days: The Platinum Edition,https://musicmeta-phinf.pstatic.net/album/000/929/929839.jpg?type=r360Fll&v=20200429110408
2916,Fall Back,https://musicmeta-phinf.pstatic.net/album/001/758/1758827.jpg?type=r360Fll&v=20161223153213
2917,Dua Lipa (Deluxe),https://musicmeta-phinf.pstatic.net/album/000/635/635724.jpg?type=r360Fll&v=20180910140225
2918,New York And Back,https://musicmeta-phinf.pstatic.net/album/001/774/1774748.jpg?type=r360Fll&v=20170221170755
2919,÷ (Deluxe),https://musicmeta-phinf.pstatic.net/album/001/773/1773331.jpg?type=r360Fll&v=20180910140003
2920,Cave Me In,https://musicmeta-phinf.pstatic.net/album/001/777/1777934.jpg?type=r360Fll&v=20170221170747
2921,Fallin`,https://musicmeta-phinf.pstatic.net/album/004/537/4537549.jpg?type=r360Fll&v=20200506114107
2922,Body Like A Back Road,https://musicmeta-phinf.pstatic.net/album/001/778/1778456.jpg?type=r360Fll&v=20200218220709
2923,Everyone`s Talking,https://musicmeta-phinf.pstatic.net/album/001/782/1782417.jpg?type=r360Fll&v=20200121125707
2924,My Plays,https://musicmeta-phinf.pstatic.net/album/000/389/389490.jpg?type=r360Fll&v=20190518093628
2925,Healing Piano,https://musicmeta-phinf.pstatic.net/album/000/402/402322.jpg?type=r360Fll&v=20170328165805
2926,Scores Of Piano (피아노 스코어),https://musicmeta-phinf.pstatic.net/album/000/411/411840.jpg?type=r360Fll&v=20160816182519
2927,우리 아기를 위한 특별한 선물 - 이사오 사사키 피아노 자장가,https://musicmeta-phinf.pstatic.net/album/000/420/420387.jpg?type=r360Fll&v=20150813183756
2928,슬픈 꽃잎 질 때,https://musicmeta-phinf.pstatic.net/album/000/486/486633.jpg?type=r360Fll&v=20170913200311
2929,다시 계절이 돌아오면,https://musicmeta-phinf.pstatic.net/album/000/564/564833.jpg?type=r360Fll&v=20150731171402
2930,가장 조용했던 밤의 위로,https://musicmeta-phinf.pstatic.net/album/000/566/566863.jpg?type=r360Fll&v=20150805121409
2931,Am 1:43,https://musicmeta-phinf.pstatic.net/album/000/577/577401.jpg?type=r360Fll&v=20150827142404
2932,Reminiscence (Piano Solo Selection),None
2933,Miracle Piano 2,https://musicmeta-phinf.pstatic.net/album/000/020/20284.jpg?type=r360Fll&v=20180617015208
2934,Love Letter (The Most Beautiful Music),None
2935,Insight,https://musicmeta-phinf.pstatic.net/album/000/036/36737.jpg?type=r360Fll&v=20191101132109
2936,스튜디오 지브리 작품집,https://musicmeta-phinf.pstatic.net/album/000/046/46900.jpg?type=r360Fll&v=20080826111627
2937,열공모드,None
2938,The Ultimate Andre Gagnon,https://musicmeta-phinf.pstatic.net/album/000/137/137024.jpg?type=r360Fll&v=20120404154355
2939,그대 아니 온대도,https://musicmeta-phinf.pstatic.net/album/000/172/172671.jpg?type=r360Fll&v=20120803124028
2940,그렇게 잊혀져 간다,https://musicmeta-phinf.pstatic.net/album/000/583/583430.jpg?type=r360Fll&v=20150914121110
2941,프라하로 가는 야간열차,https://musicmeta-phinf.pstatic.net/album/000/588/588663.jpg?type=r360Fll&v=20151008144306
2942,오늘도 맑음,https://musicmeta-phinf.pstatic.net/album/000/589/589369.jpg?type=r360Fll&v=20151013145603
2943,잘 지내니? 난 그냥 그래..,https://musicmeta-phinf.pstatic.net/album/000/590/590211.jpg?type=r360Fll&v=20151015142803
2944,바람에 쓴 편지 (Written On The Wind),https://musicmeta-phinf.pstatic.net/album/000/590/590146.jpg?type=r360Fll&v=20151015150602
2945,소년과 소녀,https://musicmeta-phinf.pstatic.net/album/000/591/591629.jpg?type=r360Fll&v=20151021142804
2946,A Long Walk,https://musicmeta-phinf.pstatic.net/album/000/599/599434.jpg?type=r360Fll&v=20151120121619
2947,첫번째 편지,https://musicmeta-phinf.pstatic.net/album/000/608/608131.jpg?type=r360Fll&v=20151228120902
2948,둘이서 걷던 길,https://musicmeta-phinf.pstatic.net/album/000/609/609060.jpg?type=r360Fll&v=20160104120205
2949,바다가 보이는 언덕,https://musicmeta-phinf.pstatic.net/album/000/609/609590.jpg?type=r360Fll&v=20160105120206
2950,너의 기억은 눈부시다,https://musicmeta-phinf.pstatic.net/album/000/610/610199.jpg?type=r360Fll&v=20160107120303
2951,낯선 하루,https://musicmeta-phinf.pstatic.net/album/002/250/2250768.jpg?type=r360Fll&v=20191005023504
2952,조금씩 천천히 스며들어,https://musicmeta-phinf.pstatic.net/album/000/610/610408.jpg?type=r360Fll&v=20160111120105
2953,너의 별이 반짝일 때,https://musicmeta-phinf.pstatic.net/album/000/611/611738.jpg?type=r360Fll&v=20190927003211
2954,두번째 편지,https://musicmeta-phinf.pstatic.net/album/000/612/612764.jpg?type=r360Fll&v=20160120120205
2955,골목길 너의 집 앞,https://musicmeta-phinf.pstatic.net/album/000/613/613243.jpg?type=r360Fll&v=20190927003308
2956,버스 창가에 기대,https://musicmeta-phinf.pstatic.net/album/000/613/613637.jpg?type=r360Fll&v=20160125120205
2957,손끝에 닿을 듯이,https://musicmeta-phinf.pstatic.net/album/000/614/614042.jpg?type=r360Fll&v=20160126120206
2958,피아노 (Piano),https://musicmeta-phinf.pstatic.net/album/000/585/585710.jpg?type=r360Fll&v=20191212205909
2959,위로가 필요한 밤에,https://musicmeta-phinf.pstatic.net/album/001/361/1361151.jpg?type=r360Fll&v=20161031120247
2960,길었던 하루의 끝에서,https://musicmeta-phinf.pstatic.net/album/001/382/1382302.jpg?type=r360Fll&v=20161103120216
2961,겨울 바다,https://musicmeta-phinf.pstatic.net/album/002/819/2819017.jpg?type=r360Fll&v=20200219071211
2962,마음으로 가는 길,https://musicmeta-phinf.pstatic.net/album/001/382/1382301.jpg?type=r360Fll&v=20161103120216
2963,돌아오는 길 위에 서서,https://musicmeta-phinf.pstatic.net/album/000/616/616532.jpg?type=r360Fll&v=20190927003425
2964,이사가는 날,https://musicmeta-phinf.pstatic.net/album/000/617/617137.jpg?type=r360Fll&v=20190927003517
2965,바람이 불어오는 곳으로,https://musicmeta-phinf.pstatic.net/album/000/620/620158.jpg?type=r360Fll&v=20160224120304
2966,"그 시절, 너와 나",https://musicmeta-phinf.pstatic.net/album/000/620/620271.jpg?type=r360Fll&v=20160224120405
2967,My Romance,https://musicmeta-phinf.pstatic.net/album/002/758/2758302.jpg?type=r360Fll&v=20200220023710
2968,언젠가 한번쯤은,https://musicmeta-phinf.pstatic.net/album/001/417/1417948.jpg?type=r360Fll&v=20161104120310
2969,Moonlight Shadow,https://musicmeta-phinf.pstatic.net/album/001/418/1418076.jpg?type=r360Fll&v=20161107120113
2970,"Good Morning, My Love",https://musicmeta-phinf.pstatic.net/album/001/471/1471025.jpg?type=r360Fll&v=20191001033403
2971,말하지 못한 비밀 (Seceret Of My Heart),https://musicmeta-phinf.pstatic.net/album/001/555/1555228.jpg?type=r360Fll&v=20161121120113
2972,오후 햇살에 기대어,https://musicmeta-phinf.pstatic.net/album/001/562/1562435.jpg?type=r360Fll&v=20161124120112
2973,잠 잘때 듣는 감성 피아노 자장가 연주곡 베스트 모음,https://musicmeta-phinf.pstatic.net/album/002/109/2109119.jpg?type=r360Fll&v=20180615121811
2974,잠 잘때 듣는 피아노 감성 연주곡 베스트 모음,https://musicmeta-phinf.pstatic.net/album/001/964/1964807.jpg?type=r360Fll&v=20170410120510
2975,휴식할 때 듣는 감성 피아노 연주곡 베스트,https://musicmeta-phinf.pstatic.net/album/002/288/2288753.jpg?type=r360Fll&v=20180428040307
2976,라라 랜드 OST,https://musicmeta-phinf.pstatic.net/album/001/529/1529332.jpg?type=r360Fll&v=20200218153209
2977,Memories...Do Not Open,https://musicmeta-phinf.pstatic.net/album/001/775/1775087.jpg?type=r360Fll&v=20180910140013
2978,Harry Styles,https://musicmeta-phinf.pstatic.net/album/003/248/3248968.jpg?type=r360Fll&v=20200117141305
2979,(What`s The Story) Morning Glory?,https://musicmeta-phinf.pstatic.net/album/000/457/457062.jpg?type=r360Fll&v=20141010120331
2980,Parachutes,https://musicmeta-phinf.pstatic.net/album/000/014/14035.jpg?type=r360Fll&v=20180910140003
2981,Doublehearted (Korean Special Edition),None
2982,Sunday Morning,https://musicmeta-phinf.pstatic.net/album/003/464/3464699.jpg?type=r360Fll&v=20191122120030
2983,Undiscovered,https://musicmeta-phinf.pstatic.net/album/000/041/41271.jpg?type=r360Fll&v=20200318220709
2984,Eye To The Telescope (Bonus),None
2985,Big Girl (You Are Beautiful),https://musicmeta-phinf.pstatic.net/album/000/061/61560.jpg?type=r360Fll&v=20200219131214
2986,Viva La Vida Or Death And All His Friends,https://musicmeta-phinf.pstatic.net/album/000/143/143447.jpg?type=r360Fll&v=20191212194243
2987,We Sing. We Dance. We Steal Things. (Korea Tour Edition),https://musicmeta-phinf.pstatic.net/album/000/145/145012.jpg?type=r360Fll&v=20130227152344
2988,The Legendary Best of Ella Fitzgerald (Prestige Elite Jazz Vocal Best Series),None
2989,The Show,https://musicmeta-phinf.pstatic.net/album/000/315/315570.jpg?type=r360Fll&v=20120404164952
2990,I Am... Sasha Fierce (Platinum Edition),None
2991,Declaration Of Dependence,https://musicmeta-phinf.pstatic.net/album/000/162/162898.jpg?type=r360Fll&v=20200310012131
2992,Let Yourself In,https://musicmeta-phinf.pstatic.net/album/000/172/172211.jpg?type=r360Fll&v=20180910143114
2993,A Retrospective,https://musicmeta-phinf.pstatic.net/album/000/310/310704.jpg?type=r360Fll&v=20180105183516
2994,Acoustic 2 : 어쿠스틱 팝 모음집,None
2995,Get Lucky (Feat. Pharrell Williams & Nile Rodgers) (Radio Edit),https://musicmeta-phinf.pstatic.net/album/000/376/376261.jpg?type=r360Fll&v=20130423181318
